Area,Structural,Unconnected_Height,Volume,Width
0.8628288830968803,0.0,0.8115577889447236,0.8241558982138818,0.3592964824120603
0.3422211443245339,0.0,0.44472361809045224,0.4014104496915559,0.3592964824120603
0.6351057256526148,0.0,0.6027260684171151,0.5423441996750838,0.2512562814070352
0.30339446814029514,0.0,0.8115577889447236,0.18766550315056935,0.12060301507537688
0.6522253915032798,0.0,0.542713567839196,0.6629752002463193,0.5778894472361809
0.8393967092289286,0.0,0.8115577889447236,0.824830028920351,0.5778894472361809
0.9760179120575775,1.0,0.46733668341708545,0.9790415584204256,1.0
0.4489800513462837,0.0,0.44472361809045224,0.4782260139617051,0.3592964824120603
0.5900124762703295,1.0,0.0879396984924623,0.4413958566707682,0.18592964824120603
0.46747852778498494,0.0,0.542713567839196,0.45136938112031594,0.3592964824120603
0.8804818755583572,1.0,0.635678391959799,0.913683649609491,0.9020100502512562
0.22621936384331018,0.0,0.05778894472361809,0.062063271701614194,0.0
0.8076160159958287,0.0,0.8115577889447236,0.8034554032692707,0.5778894472361809
0.7340231109010984,0.0,0.6783919597989949,0.741919699367708,0.5778894472361809
0.3023303774640466,0.0,0.0440845001707567,0.45061572316228155,0.8542713567839196
0.632050592541942,0.0,0.4787011982991883,0.2214060726518695,0.06532663316582915
0.18880350540257307,0.0,0.6783919597989949,0.1780039940815347,0.5778894472361809
0.7386655789790687,0.0,0.6783919597989949,0.7449994459397667,0.5778894472361809
0.4602538592089552,0.0,0.542713567839196,0.4301926464008428,0.28391959798994976
0.8060703308333086,0.0,0.542713567839196,0.8022717208493003,0.5778894472361809
0.5519483724861451,0.0,0.3869346733668342,0.42468443156173574,0.18592964824120603
0.761966181019962,0.0,0.8115577889447236,0.7657283959911795,0.5778894472361809
0.5214448897485624,0.0,0.9623115577889447,0.5628315429955293,0.5778894472361809
0.6492647358610676,0.0,0.8115577889447236,0.6356087112778459,0.3592964824120603
0.6067745789735757,0.0,0.44472361809045224,0.6223235405116152,0.5778894472361809
0.3121183676193611,0.0,0.3693467336683417,0.3853820739267527,0.5778894472361809
0.1397802172904542,0.0,0.20408943092314077,0.03569711933987178,0.0
0.87085906819705,0.0,0.8115577889447236,0.8508357565824732,0.5778894472361809
0.38084413641626175,0.0,0.3869346733668342,0.29951197052264333,0.18592964824120603
0.47152906369463077,0.0,0.3869346733668342,0.36522149341009913,0.18592964824120603
0.11088348776703691,0.0,0.31658291457286436,0.03113745961199561,0.06532663316582915
0.9706026742672241,1.0,0.8115577889447236,0.9455635876974005,0.8542713567839196
0.4367502308139681,0.0,0.3693467336683417,0.4874270501182148,0.5778894472361809
0.8203372383962604,0.0,0.8115577889447236,0.8124830738267651,0.5778894472361809
0.6549875047171007,0.0,0.542713567839196,0.6652491252620855,0.5778894472361809
0.7932753938692927,0.0,0.31658291457286436,0.34162879559040893,0.06532663316582915
0.2775483778550273,0.0,0.542713567839196,0.36169728906269955,0.5778894472361809
0.6102006120806007,0.0,0.3693467336683417,0.6259662376849624,0.5778894472361809
0.14070356154310928,0.0,0.05778894472361809,0.21856642695341197,0.31658291457286436
0.2932655076408026,0.0,0.1758793969849246,0.18365356107862427,0.12060301507537688
0.06315172674916501,0.0,0.05778894472361809,0.012740294332652427,0.0
0.7413475710006121,0.0,0.19913965682812446,0.5113463085899482,0.15577889447236182
0.00986550134015203,0.0,0.21105527638190955,0.010135343328548395,0.12060301507537688
0.37927326720577276,0.0,0.31658291457286436,0.11959741460694942,0.06532663316582915
0.5483525109170075,0.0,0.3693467336683417,0.5787865921310831,0.5778894472361809
0.3975727286188854,0.0,0.1758793969849246,0.2434359657084765,0.12060301507537688
0.8658805166064133,0.0,0.8115577889447236,0.8463683084998118,0.5778894472361809
0.8551131441371519,0.0,0.8115577889447236,0.8312967975767648,0.5778894472361809
0.8383946511387378,0.0,0.8115577889447236,0.8244184538122257,0.5778894472361809
0.795307180415588,0.0,0.635678391959799,0.7921661041484145,0.5778894472361809
0.4170854120825997,0.0,0.3869346733668342,0.3240539736224153,0.18592964824120603
0.46616153211408645,0.0,0.8115577889447236,0.513569317060673,0.5778894472361809
0.20120659710363295,0.0,0.8115577889447236,0.2661429087299216,0.31658291457286436
0.8186982253686151,0.0,0.8115577889447236,0.8112007219355926,0.5778894472361809
0.21175612350224002,0.0,0.31658291457286436,0.06514740398785208,0.06532663316582915
0.7173416964573285,0.0,0.6783919597989949,0.7338650534720221,0.7914572864321608
0.666992303187523,0.0,0.9623115577889447,0.6740816216206055,0.5778894472361809
0.32212522815941486,0.0,0.2361809045226131,0.40417115521437036,0.5778894472361809
0.4288019272356355,0.0,0.8115577889447236,0.479541742471665,0.5778894472361809
0.8341708542713568,1.0,0.8115577889447236,0.8788900858069348,0.8542713567839196
0.9261064398047962,0.0,0.8115577889447236,0.8892566161331287,0.5778894472361809
0.3750964898855591,0.0,0.31658291457286436,0.11796950175419654,0.06532663316582915
0.5921792621785239,0.0,0.542713567839196,0.6068045792920965,0.5778894472361809
0.5790634552501088,1.0,0.8115577889447236,0.8426636710557204,0.9447236180904522
0.512563623446096,0.0,0.3438653252878794,0.4271402824689305,0.21608040201005024
0.0889522876176842,0.0,0.032663316582914576,0.19713066389326248,0.5778894472361809
0.5825448187441651,0.0,0.8115577889447236,0.5997367251309932,0.5778894472361809
0.8643721678074041,0.0,0.10546915451981927,0.868136919831452,0.8165829145728642
0.4522287832605639,0.0,0.8115577889447236,0.4591868105403341,0.31658291457286436
0.2806634016235866,0.0,0.542713567839196,0.27900492712139335,0.2512562814070352
0.05032282467495809,0.0,0.44472361809045224,0.1054966190010172,0.2512562814070352
0.19092343379367616,0.0,0.1556275659787139,0.28774520015080585,0.5778894472361809
0.7513485829631079,0.0,0.542713567839196,0.7562437556020888,0.5778894472361809
0.2677137131282434,0.0,0.542713567839196,0.35178561495036237,0.5778894472361809
0.6510068383020384,0.0,0.542713567839196,0.568671777537077,0.28391959798994976
0.22934278021302915,0.0,0.10546915451981927,0.3488406958208007,0.8165829145728642
0.8190997320801005,0.0,0.06873044956603544,0.5692045234986983,0.15577889447236182
0.08782223647735704,0.0,0.542713567839196,0.14819577437270437,0.2512562814070352
0.30930197756881067,0.0,0.18592964824120603,0.4920758473650212,0.8844221105527639
0.042627985454660434,0.0,0.4640991518859118,0.048363808298476,0.12060301507537688
0.5555805958146584,0.0,0.542713567839196,0.5840681762928053,0.5778894472361809
0.6989062065073062,1.0,0.99436956072632,0.7839466604902386,0.8542713567839196
0.3121183676193611,0.0,0.3693467336683417,0.38026185101552307,0.5778894472361809
0.7601396173642861,0.0,0.8115577889447236,0.7639717732859186,0.5778894472361809
0.8708590595293425,0.0,0.542713567839196,0.8508357512321163,0.5778894472361809
0.14070352343224396,0.0,0.635678391959799,0.25907720006106283,0.5778894472361809
0.407055913504447,0.0,0.07095477386934673,0.5324499153027115,0.8542713567839196
0.7556993621421634,0.0,0.8115577889447236,0.734832714093547,0.3592964824120603
0.2699231380667922,0.0,0.2889447236180904,0.1908978880327203,0.1658291457286432
0.6416717799168669,0.0,0.542713567839196,0.6530123647398196,0.5778894472361809
0.23346287981181646,0.0,0.542713567839196,0.2400711026117073,0.2512562814070352
0.9149519252646265,0.0,0.6783919597989949,0.8765867985500783,0.5778894472361809
0.5968125709929069,0.0,0.542713567839196,0.6117455212423549,0.5778894472361809
0.6773423347930138,1.0,0.8115577889447236,0.851919335034584,0.9221105527638191
0.7007026034477815,0.0,0.2769369978572425,0.4792634189391039,0.15577889447236182
0.803243735024865,0.0,0.8115577889447236,0.7953174176950054,0.5778894472361809
0.6374169062296992,0.0,0.2626633165829146,0.21175731688566032,0.0
0.44555423279677925,0.0,0.31658291457286436,0.1389768776402848,0.06532663316582915
0.11367645028490776,0.0,0.2142794827311159,0.2232215343251479,0.5778894472361809
0.3333964611331889,0.0,0.635678391959799,0.4115080556629773,0.5778894472361809
0.2056646824847333,0.0,0.11374062128754411,0.1370368949346371,0.12060301507537688
0.9177187943514553,0.0,0.8115577889447236,0.8768687222736802,0.5778894472361809
0.7355526007796341,0.0,0.4020100502512563,0.7429619868417643,0.5778894472361809
0.9779203381328829,1.0,0.8115577889447236,0.9795947804934529,0.9481855369826381
0.24208813733605747,1.0,0.8115577889447236,0.6167833603235533,1.0
0.1696238493560509,0.0,0.4710552763819095,0.15917603098700656,0.18592964824120603
0.7507242030788257,0.0,0.8115577889447236,0.7555052799311028,0.5778894472361809
0.3288924816972845,0.0,0.31658291457286436,0.09499914024422496,0.06532663316582915
0.5635800773502322,0.0,0.8115577889447236,0.5904605813197363,0.5778894472361809
0.30949873474377776,0.0,0.18592964824120603,0.49224942712190745,0.8844221105527639
0.6470627727663879,0.0,0.6783919597989949,0.6520838763683402,0.5778894472361809
0.18928045366311083,0.0,0.16080402010050251,0.2868197964844691,0.5778894472361809
0.5104651617919036,0.0,0.9623115577889447,0.5504809311947424,0.5778894472361809
0.06028077997038152,0.0,0.029269152781451115,0.14904640509215691,0.31658291457286436
0.8788094417203013,0.0,0.4748743718592965,0.8541797197771808,0.5778894472361809
0.9951820135793525,1.0,0.8115577889447236,0.9970616145930001,1.0
0.9044620690591635,1.0,0.8115577889447236,0.9035179206192798,0.8542713567839196
0.23145434353842226,0.0,0.05778894472361809,0.06321729056583013,0.0
0.8725425767301193,0.0,0.542713567839196,0.8496890421956298,0.5778894472361809
0.5664276640451318,0.0,0.3693467336683417,0.5917981881403568,0.5778894472361809
0.7661214874506018,0.0,0.8115577889447236,0.7647402174389036,0.5778894472361809
0.9405206245925453,1.0,0.8115577889447236,0.9576971145169154,1.0
0.46222264331162705,0.0,0.44472361809045224,0.509671258462102,0.5778894472361809
0.6728629863624019,0.0,0.8115577889447236,0.6795991885547323,0.5778894472361809
0.12060302556330733,0.0,0.16080402010050251,0.23115578570953896,0.5778894472361809
0.9783180451004215,1.0,0.635678391959799,0.9849581624312558,1.0
0.9198692638296735,1.0,0.8115577889447236,0.9307500574989634,0.9221105527638191
0.045006625248153076,0.0,0.6783919597989949,0.12135794026261199,0.31658291457286436
0.3916597375252879,0.0,0.11055276381909548,0.3710667703336822,0.2512562814070352
0.6387700336931784,0.0,0.4135915629650398,0.7747856634986335,0.8919597989949748
0.19414916406470528,0.0,0.8115577889447236,0.1973484569289351,0.5778894472361809
0.6255271094713979,0.0,0.41959798994974873,0.6605155491658331,0.8090452261306533
0.008403610194955344,0.0,0.31658291457286436,0.058796993787491265,0.5778894472361809
0.8013941589948866,0.0,0.542713567839196,0.7985943437534411,0.5778894472361809
0.7487437185929648,0.0,0.542713567839196,0.6609126190231506,0.28391959798994976
0.25128561402290533,0.0,0.2046187181496757,0.26125875957150063,0.2512562814070352
0.06487025422909655,0.0,0.44472361809045224,0.16328956199488745,0.3592964824120603
0.8708590595293425,0.0,0.8115577889447236,0.8508357512321163,0.5778894472361809
0.8261884185507818,0.0,0.44472361809045224,0.7918202246082975,0.3592964824120603
0.2904496630126986,0.0,0.2046187181496757,0.28750108739333,0.2512562814070352
0.8005253127725066,0.0,0.1838295957398935,0.7314249984194843,0.29185667614777
0.6266492270542228,0.0,0.8115577889447236,0.6391112015595904,0.5778894472361809
0.0540779652900473,0.0,0.4120603015075377,0.15925510201555587,0.5778894472361809
0.04530112867990952,0.0,0.0814070351758794,0.008366862136021395,0.0
0.015228680709070328,0.0,0.1392730686168238,0.0891631943803449,0.8165829145728642
0.871700540657387,0.0,0.542713567839196,0.8513591379735349,0.5778894472361809
0.6405930759635415,1.0,0.6135833808216339,0.8246324930127371,0.9221105527638191
0.7944222385763557,0.0,0.8115577889447236,0.7910099924410726,0.5778894472361809
0.7497433700625661,0.0,0.1392730686168238,0.782674796389084,0.8165829145728642
0.7328454723407055,0.0,0.31658291457286436,0.29644285794851727,0.06532663316582915
0.7240571258642213,0.0,0.9623115577889447,0.7391952412291891,0.7914572864321608
0.2583057385134013,0.0,0.2763819095477387,0.23512060830865694,0.22110552763819097
0.7183515515037933,0.0,0.10546915451981927,0.7626658109388772,0.8165829145728642
0.7003169244255458,0.0,0.8115577889447236,0.707347305577597,0.5778894472361809
0.6956202800038628,0.0,0.8115577889447236,0.6839957280507645,0.3592964824120603
0.9844188980335834,0.0,0.9854032065087341,0.9624870486281812,0.9221105527638191
0.29650662845930137,0.0,0.6540201005025126,0.3419892352722462,0.31658291457286436
0.4013045661629713,0.0,0.8115577889447236,0.4631488594237901,0.5778894472361809
0.2518409968086504,0.0,0.14807687769164132,0.19847300167583787,0.18592964824120603
0.3189955969109206,0.0,0.22110552763819097,0.4020737445920125,0.5778894472361809
0.48592956872463017,0.0,0.542713567839196,0.5414114117426359,0.8241206030150754
0.2689472894338908,0.0,0.1306532663316583,0.1690364170152746,0.12060301507537688
0.32272097286331214,1.0,0.05778894472361809,0.4557349439471258,0.8291457286432161
0.2243028801714448,1.0,0.0879396984924623,0.37508037364103614,0.8291457286432161
0.7347288280061415,0.0,0.3693467336683417,0.7424006179739808,0.5778894472361809
0.5767949426671355,0.0,0.2562814070351759,0.5527959511629587,0.31658291457286436
0.3699943253980443,0.0,0.542713567839196,0.4071897630800857,0.31658291457286436
0.7587042750695907,0.0,0.9623115577889447,0.7617815412587269,0.5778894472361809
0.24639876181081768,0.0,0.542713567839196,0.19933739865210368,0.18592964824120603
0.16773731168118108,0.0,0.2763819095477387,0.19612518010656665,0.2512562814070352
0.3479179783459947,0.0,0.31658291457286436,0.10321808098990985,0.06532663316582915
0.3773681099780438,0.0,0.41959798994974873,0.36113931193096643,0.2512562814070352
0.42728123351414266,0.0,0.35175879396984927,0.13247371750388365,0.06532663316582915
0.028577970720744597,0.0,0.09741790621733817,0.11994460248197132,0.8165829145728642
0.040112996755282605,0.0,0.542713567839196,0.08569706307228327,0.2512562814070352
0.8283385255224567,0.0,0.9623115577889447,0.8171596126545896,0.5778894472361809
0.7664753504620166,0.0,0.2562814070351759,0.7225702796911048,0.31658291457286436
0.2555264550647664,0.0,0.8115577889447236,0.3420682653064583,0.5778894472361809
0.3112728840191111,0.0,0.542713567839196,0.30131046566785685,0.2512562814070352
0.0789398646079453,1.0,0.8115577889447236,0.3517106984728637,0.9396984924623115
0.23961647310720632,1.0,0.0879396984924623,0.386284120578125,0.8291457286432161
0.3269347749676149,0.0,0.1934673366834171,0.40703517587939697,0.5778894472361809
0.5161283463336709,0.0,0.8115577889447236,0.5567329178998812,0.5778894472361809
0.7236801790572287,1.0,0.8115577889447236,0.7970609463971833,0.8542713567839196
0.7091360734961075,0.0,0.8115577889447236,0.7183485603631695,0.5778894472361809
0.3065382060672533,0.0,0.542713567839196,0.3906268326455297,0.5778894472361809
0.18515261551493067,0.0,0.05778894472361809,0.04777604398745089,0.0
0.7034102968519663,0.0,0.8115577889447236,0.7117364585373577,0.5778894472361809
0.27243047089754324,0.0,0.2763819095477387,0.11600295362019232,0.09045226130653267
0.5134635001058495,0.0,0.18465461636540914,0.5145423925488006,0.31658291457286436
0.4957026099065716,0.0,0.8115577889447236,0.535195683077511,0.5778894472361809
0.23115577889447236,0.0,0.2613065326633166,0.32706988398377745,0.5778894472361809
0.03619136338898248,0.0,0.007537688442211055,0.06698636900386684,0.2085427135678392
0.5130639247340802,0.0,0.2613065326633166,0.49698023143997644,0.29185667614777
0.18583652605295403,0.0,0.41959798994974873,0.24622112849096736,0.31658291457286436
0.24790971477596221,0.0,0.2613065326633166,0.3351038239497379,0.5778894472361809
0.3401471917330646,0.0,0.2663316582914573,0.2065956722635876,0.12060301507537688
0.8679191669231571,1.0,0.635678391959799,0.920266139396569,0.9221105527638191
0.8494619041286369,1.0,0.542713567839196,0.8873812793397426,0.8542713567839196
0.07068598498777888,1.0,0.635678391959799,0.3365859852487744,0.9396984924623115
0.9418880471519001,1.0,0.8115577889447236,0.9589203203929282,1.0
0.8971525256886883,1.0,0.6130653266331658,0.9370834716573455,0.9417085427135679
0.8300010217920655,1.0,0.1012438024071432,0.6435390914586103,0.18592964824120603
0.5923264196387162,0.0,0.6783919597989949,0.51255670316914,0.2512562814070352
0.18635193592291494,0.0,0.31658291457286436,0.05801041898319318,0.06532663316582915
0.47734182290198923,0.0,0.6783919597989949,0.5261009402536175,0.7914572864321608
0.7913425259681339,0.0,0.40703517587939697,0.7890312148149126,0.5778894472361809
0.7393819478604776,0.0,0.9977235813998714,0.9235618602511774,0.9496692165078606
0.24300152629232866,0.0,0.016781264987062505,0.06530667208841054,0.0
0.5048925883939017,0.0,0.34673366834170855,0.5444409074339835,0.5778894472361809
0.16495196580112165,0.0,0.44472361809045224,0.2533912969516785,0.3592964824120603
0.8203372383962604,0.0,0.8115577889447236,0.812483066610544,0.5778894472361809
0.8203372383962604,0.0,0.8115577889447236,0.7955491643909551,0.5778894472361809
0.48077265530401336,0.0,0.6783919597989949,0.437132311726876,0.2512562814070352
0.28759467731264626,0.0,0.542713567839196,0.2842225387007662,0.2512562814070352
0.7437426684996352,0.0,0.8115577889447236,0.7497614385739003,0.5778894472361809
0.1753757360024769,0.0,0.41959798994974873,0.2385585773510888,0.31658291457286436
0.57906347152352,1.0,0.8115577889447236,0.6080402078942533,0.7914572864321608
0.29156250089494273,0.0,0.31658291457286436,0.08191668196299876,0.06532663316582915
0.20605732516105424,0.0,0.2361809045226131,0.29857893538412694,0.5778894472361809
0.5853576661356165,1.0,0.06945247122668526,0.44014150955887715,0.18592964824120603
0.3566241545489361,0.0,0.6783919597989949,0.42832000926709674,0.5778894472361809
0.29974034797490084,0.0,0.11374062128754411,0.18642025562507572,0.12060301507537688
0.7620017907089888,0.0,0.8115577889447236,0.7657626421495749,0.5778894472361809
0.010435096441257567,0.0,0.542713567839196,0.03682436822636642,0.2512562814070352
0.9300111039419093,1.0,0.8115577889447236,0.9339812390250726,0.9221105527638191
0.3576896022436259,0.0,0.35175879396984927,0.22927780890394467,0.15577889447236182
0.9498118437375138,1.0,0.8115577889447236,0.966455562927282,1.0
0.6760171672091886,0.0,0.542713567839196,0.7162686410674691,0.8241206030150754
0.3404945353797584,0.0,0.8115577889447236,0.41613443143907586,0.5778894472361809
0.8261111317740545,0.0,0.28151009353576745,0.3633820597591278,0.06532663316582915
0.43842952027585846,0.0,0.542713567839196,0.4807535523208188,0.8241206030150754
0.14642347507820228,0.0,0.08040201005025126,0.11628087586143644,0.12060301507537688
0.6030225804208417,0.0,0.9623115577889447,0.6185365817076763,0.5778894472361809
0.6658722900762578,0.0,0.542713567839196,0.6730122944115462,0.5778894472361809
0.9294196596983518,1.0,0.8115577889447236,0.9440119567662784,0.9447236180904522
0.16582903853460243,0.0,0.44472361809045224,0.25389943790399344,0.3592964824120603
0.1404883763157772,0.0,0.542713567839196,0.202281905000673,0.2911138087440951
0.03402930658382512,0.0,0.032663316582914576,0.11583620027544586,0.5778894472361809
0.14284730470142695,0.0,0.2361809045226131,0.25972928415486346,0.5778894472361809
0.33355363964861034,0.0,0.1758793969849246,0.2009857598262674,0.12060301507537688
0.7658480778421208,0.0,0.542713567839196,0.7688784858538334,0.5778894472361809
0.03763755437432834,0.0,0.44472361809045224,0.07986942406897389,0.2512562814070352
0.11910607379047956,0.0,0.16080402010050251,0.22870510290180324,0.5778894472361809
0.25369765084195817,0.0,0.3693467336683417,0.3399623075514351,0.5778894472361809
0.9535573438203374,1.0,0.8115577889447236,0.939412339709914,0.9020100502512562
0.9606206493050399,1.0,0.8115577889447236,0.9490589777677161,0.9221105527638191
0.3408999058474291,0.0,0.542713567839196,0.3731002170857969,0.31658291457286436
0.9965723516768384,0.0,0.6783919597989949,0.9731820416345008,0.8542713567839196
0.09773353986487061,0.0,0.542713567839196,0.08649957711930134,0.12060301507537688
0.4632465961621675,0.0,0.31658291457286436,0.14867757783792523,0.06532663316582915
0.49817152108725477,0.0,0.0814070351758794,0.5028413684581483,0.31658291457286436
0.16495196531514142,0.0,0.635678391959799,0.2533912948267127,0.3592964824120603
0.47664237650092156,0.0,0.15381882187708049,0.52096824671685,0.5778894472361809
0.45479411397785924,0.0,0.31658291457286436,0.14449357941313823,0.06532663316582915
0.3776916849949177,0.0,0.15381882187708049,0.44628418655800395,0.5778894472361809
0.22415675660564918,1.0,0.0879396984924623,0.3749529378231247,0.8291457286432161
0.4422945980344129,0.0,0.04020100502512563,0.1271497431862083,0.0
0.7311717716719817,0.0,0.9623115577889447,0.7481172814429279,0.7914572864321608
0.048188226894131624,0.0,0.44472361809045224,0.1352008659450378,0.3592964824120603
0.1262214356921366,0.0,0.4120603015075377,0.23523945540339547,0.5778894472361809
0.10417421029922028,0.0,0.21105527638190955,0.09228107166852495,0.12060301507537688
0.6128191978406753,0.0,0.542713567839196,0.6013375863843773,0.3592964824120603
0.9480394946898357,1.0,0.8115577889447236,0.9662068890917416,1.0
0.6471565201912514,0.0,0.542713567839196,0.6568693845228162,0.5778894472361809
0.457772269027021,0.0,0.31658291457286436,0.14625722611488068,0.06532663316582915
0.44629505887913523,0.0,0.13271187616454763,0.1304016105893666,0.0
0.8207127969813055,0.0,0.8115577889447236,0.812803647561399,0.5778894472361809
0.6234667992065994,0.0,0.542713567839196,0.6168494007424815,0.3592964824120603
0.04063911917483312,0.0,0.4748743718592965,0.08716422517669552,0.2512562814070352
0.53834347247657,0.0,0.9307434146186574,0.5817423558447744,0.7914572864321608
0.6654172823451062,0.0,0.10546915451981927,0.7023656498131677,0.8165829145728642
0.41696808190226325,0.0,0.542713567839196,0.47360446685256896,0.5778894472361809
0.8667166507452948,0.0,0.8115577889447236,0.8474160146366732,0.5778894472361809
0.7979921337368292,1.0,0.44472361809045224,0.8914126900836422,0.9020100502512562
